"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","V71"
"189",1,1,10,1,10,10,10,10,10,10,10,10,1,10,10,1,1,10,10,1,1,10,1,10,10,10,10,10,1,10,10,1,1,1,1,1,1,10,1,1,1,10,10,1,10,1,1,10,10,10,20,4,5,4,2,14,4,7,4,10,17,21,12,22,23,15,12,5,8,23,0
"190",10,10,10,1,10,10,10,1,1,1,10,10,10,1,1,1,1,1,10,1,1,1,1,10,1,1,10,10,1,10,10,10,1,1,10,10,10,1,10,1,1,1,10,1,1,10,1,1,1,1,7,4,5,20,7,6,20,19,4,4,18,14,13,16,10,20,11,6,9,20,0
"191",10,1,10,10,10,1,10,10,10,1,1,1,10,10,10,10,1,10,1,10,10,10,10,1,1,1,1,10,10,1,10,1,1,1,1,10,10,10,10,1,10,1,10,10,10,10,1,1,10,1,6,4,4,5,18,14,11,8,8,9,5,17,13,11,5,5,6,2,9,18,0
"192",1,1,10,10,1,1,10,10,10,10,10,10,1,1,10,10,10,10,1,10,1,10,1,1,1,1,10,1,1,10,1,1,1,10,1,1,10,1,1,1,1,1,10,10,10,1,1,10,10,10,4,4,5,4,20,19,19,11,21,20,5,21,8,11,7,10,13,14,2,21,0
"193",10,10,10,1,10,1,10,1,10,10,10,10,1,10,10,1,10,1,10,1,10,1,1,1,10,10,1,10,1,10,10,1,1,10,1,10,10,1,1,10,10,1,1,10,1,1,1,10,1,10,7,4,6,4,7,4,7,22,19,21,16,21,6,12,9,5,6,6,16,22,0
"194",10,1,10,1,10,1,1,10,1,10,1,10,1,10,10,1,1,1,10,10,10,10,10,1,1,1,1,10,10,1,10,10,1,10,1,1,1,10,10,10,10,10,10,10,1,1,1,1,10,10,5,4,16,16,4,10,7,6,8,5,12,13,7,6,9,5,9,12,2,16,1
"195",10,10,1,10,10,10,1,10,10,1,1,10,1,1,10,1,1,1,10,1,1,1,1,10,1,1,10,10,10,10,1,1,1,10,10,10,1,10,1,1,1,1,10,1,1,10,1,10,1,1,6,4,6,9,7,2,5,9,4,17,17,12,9,7,9,15,16,20,17,20,0
"196",1,1,1,10,10,10,1,10,10,1,10,1,1,1,10,1,1,1,1,1,1,1,1,10,1,10,1,10,1,10,10,1,10,1,1,10,1,1,1,10,10,1,1,1,1,1,1,10,10,10,6,4,12,2,16,14,17,14,6,7,17,8,9,15,16,9,12,5,8,17,1
"197",1,10,1,1,1,1,1,10,1,1,1,10,10,1,1,1,1,10,10,10,1,1,1,10,1,10,10,10,1,10,1,10,10,10,1,1,1,10,10,1,10,10,10,1,10,10,1,1,10,10,5,4,7,12,11,9,14,16,17,4,13,17,17,19,8,11,5,5,2,19,0
"198",1,1,10,1,10,10,1,1,10,10,10,10,1,10,10,1,10,1,1,1,10,10,10,1,1,10,10,1,10,10,1,1,10,1,10,1,10,1,10,10,1,1,10,1,10,10,10,1,1,10,7,7,5,14,9,7,4,9,4,18,5,11,21,22,21,20,5,14,10,22,0
"199",10,1,10,10,1,10,1,10,10,10,1,10,10,1,10,1,10,1,10,10,1,1,10,10,10,1,10,1,10,1,1,1,10,10,1,10,10,10,10,10,10,1,10,10,1,10,10,1,10,1,9,4,7,11,4,8,7,4,10,13,11,4,5,9,5,13,13,11,13,13,1
"200",1,1,1,10,1,1,1,1,10,10,1,1,1,10,10,10,1,1,10,1,10,10,10,1,10,10,10,10,10,10,10,10,1,10,1,10,1,1,10,1,1,1,1,10,1,1,10,1,10,1,6,8,4,6,14,7,5,8,4,17,17,5,4,14,9,12,7,2,10,17,1
"201",10,1,1,1,1,1,10,10,10,1,1,1,10,10,1,10,1,1,1,10,1,1,10,1,1,1,10,10,1,1,10,10,1,10,1,10,10,10,10,10,10,1,1,10,1,10,10,10,10,1,10,12,10,7,7,2,4,14,13,4,6,11,11,11,5,13,14,6,9,14,1
"202",10,10,10,1,10,1,1,10,1,10,10,1,1,10,10,1,10,10,1,1,10,10,10,1,1,10,1,1,1,10,10,10,1,10,10,10,10,1,1,10,1,1,1,10,10,10,1,10,1,1,8,6,19,5,6,19,18,4,6,8,6,14,11,20,23,8,6,9,16,23,0
"203",10,10,1,1,1,10,1,1,10,10,10,10,10,10,1,1,10,1,10,10,10,10,1,1,1,1,10,1,10,10,10,1,1,10,1,1,10,1,1,10,10,10,1,10,10,1,1,10,10,1,9,13,13,7,2,4,5,15,17,16,13,7,18,6,9,5,14,16,7,18,0
"204",10,1,10,10,10,10,10,10,1,10,1,1,1,10,10,1,10,1,1,1,1,10,10,10,10,1,10,1,1,1,10,1,10,10,10,10,10,10,10,1,10,10,1,1,1,10,1,1,10,10,4,7,4,10,19,6,5,12,13,7,4,12,14,5,13,18,4,9,6,19,0
"205",10,1,10,1,10,1,10,1,10,1,10,10,1,10,10,1,10,10,1,1,1,10,10,1,10,1,1,1,10,1,1,1,10,1,10,1,1,1,10,10,10,1,10,1,1,1,10,10,1,1,4,7,5,2,4,5,10,5,4,11,7,8,16,17,17,8,14,5,8,17,1
"206",10,10,10,10,1,10,1,10,1,10,10,10,10,10,10,1,10,1,10,1,10,1,10,10,10,10,10,10,10,1,1,10,1,10,10,10,1,1,1,1,10,1,1,10,10,10,1,1,10,10,6,4,21,8,23,20,5,4,15,19,22,13,7,7,10,5,4,11,8,23,0
"207",1,1,10,1,10,10,10,10,1,10,1,10,1,10,1,1,10,10,10,1,10,1,10,1,1,10,10,10,1,10,1,10,10,10,10,1,1,10,1,10,10,1,10,10,1,10,1,10,10,1,7,7,4,16,5,13,17,2,18,5,20,4,4,6,11,12,5,19,22,22,0
"208",10,1,10,1,1,1,10,10,1,1,10,1,1,10,1,10,1,1,1,10,1,1,1,1,10,10,10,1,10,10,10,1,1,1,10,1,10,1,1,1,10,1,10,1,1,1,1,10,1,10,4,11,4,4,12,9,12,13,4,15,11,8,11,16,15,13,16,2,18,18,0
"209",1,1,10,10,10,10,1,1,1,1,10,10,1,1,10,10,10,1,10,10,1,1,1,1,1,1,10,1,1,10,10,1,1,1,10,1,1,10,1,10,1,10,1,1,1,1,1,10,1,1,7,5,8,9,2,8,5,9,18,4,17,17,6,13,18,8,11,14,13,18,0
"210",10,1,1,1,10,10,1,1,1,1,10,1,1,1,10,1,1,10,1,1,10,10,10,1,10,1,1,1,10,1,1,1,10,1,10,10,10,1,1,10,10,1,1,10,10,1,10,1,1,10,6,4,9,15,18,8,14,7,4,12,14,16,8,12,5,21,18,8,11,21,0
"211",1,1,1,10,1,1,1,10,10,10,10,1,10,10,1,1,10,1,10,1,1,1,10,10,1,1,10,1,10,1,1,10,10,10,1,1,1,10,1,10,10,1,10,10,1,1,10,1,1,1,13,10,10,5,4,15,16,10,8,6,10,8,17,18,13,14,2,15,14,18,0
"212",1,1,1,10,10,10,10,1,1,10,10,1,10,10,1,10,10,10,1,10,10,10,10,1,1,10,1,1,10,10,1,10,10,1,10,10,10,1,10,1,10,1,10,10,10,10,10,10,1,10,12,10,4,4,5,5,8,7,4,4,22,22,24,22,15,18,5,2,5,24,0
"213",10,10,1,1,1,10,10,10,1,1,10,1,10,10,10,10,10,10,1,10,10,10,10,10,10,1,1,1,1,1,10,10,10,1,10,1,1,10,10,10,1,1,10,10,10,10,1,1,10,10,5,6,4,4,14,7,4,11,14,9,5,5,9,8,11,20,21,5,2,21,0
"214",1,10,10,1,1,10,10,1,1,10,10,1,10,1,10,10,1,1,1,1,1,1,1,1,10,10,10,1,1,10,10,1,1,1,10,1,1,10,10,10,1,1,1,10,1,10,10,1,1,1,10,4,4,7,4,23,14,13,8,10,8,4,6,9,12,15,2,18,17,23,0
"215",1,10,10,10,10,10,1,1,1,10,1,1,1,10,1,1,1,10,1,1,1,10,1,1,1,1,1,1,1,1,10,10,1,1,1,10,10,10,10,10,10,1,10,10,10,10,10,1,10,10,9,4,6,9,6,5,4,15,14,14,10,18,15,5,10,18,5,5,5,18,0
"216",1,1,10,1,10,10,10,10,1,1,1,10,1,10,10,10,1,10,1,1,10,10,1,1,10,10,10,1,1,1,1,1,1,10,10,10,10,1,1,10,1,10,10,10,10,1,1,10,10,1,8,5,4,10,8,2,23,12,14,4,4,8,13,5,17,14,5,11,12,23,0
"217",10,1,1,10,1,10,1,1,10,1,1,10,1,10,1,10,1,10,1,1,1,10,1,1,1,10,10,10,10,10,1,1,1,1,10,10,10,1,10,10,1,10,1,1,10,1,10,1,1,1,6,8,21,15,7,5,4,10,13,23,21,23,4,5,9,12,18,2,15,23,0
"218",1,10,10,1,1,10,10,1,1,1,1,10,10,1,1,10,10,10,10,1,10,1,1,1,1,1,1,10,1,1,1,1,1,1,10,10,10,10,1,1,1,1,1,1,1,1,10,1,10,1,6,8,9,4,6,13,16,9,13,4,15,17,12,13,9,12,16,2,15,17,1
"219",1,1,1,10,1,1,1,10,10,10,10,1,1,1,1,1,10,1,10,1,10,1,10,1,10,1,1,1,1,1,10,10,10,10,10,10,10,1,10,10,10,10,1,10,1,1,1,10,1,10,16,16,12,4,7,11,2,4,16,13,4,10,12,6,5,12,13,12,15,16,1
"220",1,1,10,10,1,1,1,10,1,1,1,10,10,1,10,1,1,1,1,1,10,1,1,10,10,1,1,1,1,10,10,10,1,1,10,10,1,1,1,10,10,1,10,10,10,1,10,1,10,1,5,4,6,19,6,19,16,11,9,7,21,22,13,9,18,19,5,6,9,22,0
"221",10,10,10,1,10,1,1,10,10,1,10,10,1,1,1,10,1,10,10,1,1,1,10,1,1,10,1,10,1,1,10,10,10,10,10,10,1,10,1,1,1,1,1,10,10,10,1,10,10,1,16,16,5,4,2,13,14,13,16,4,6,6,7,14,11,17,5,8,11,17,1
"222",1,1,10,1,10,1,1,10,1,10,1,1,1,10,1,1,10,10,10,10,1,1,10,10,10,10,10,10,1,1,1,1,1,1,10,10,10,1,1,1,10,10,1,1,1,1,10,1,10,10,9,6,4,4,19,13,13,8,5,4,16,18,13,16,20,21,4,16,13,21,0
"223",10,10,1,1,1,10,10,1,10,10,10,10,1,10,10,1,10,1,1,10,1,1,10,1,10,1,1,1,1,1,10,1,10,1,1,1,1,10,10,10,1,1,10,1,10,1,10,10,10,1,7,4,4,2,4,12,5,7,19,19,19,19,19,6,9,12,15,20,19,20,0
"224",1,1,1,1,10,10,1,1,1,1,1,1,10,10,10,10,10,10,1,10,10,1,1,10,10,1,10,10,10,1,10,10,10,1,10,1,1,1,1,10,1,1,10,10,10,10,1,1,1,10,4,6,4,9,15,12,4,10,4,14,10,6,14,7,21,22,6,2,9,22,0
"225",10,1,1,10,1,1,10,1,10,1,10,10,10,1,1,1,10,1,10,1,1,1,1,1,10,1,1,1,10,1,10,10,10,10,1,10,10,1,10,1,10,1,10,1,10,10,1,1,10,10,4,7,5,11,8,4,10,7,14,12,5,8,4,10,7,18,15,11,8,18,0
"226",10,1,10,1,10,10,10,10,1,10,1,1,1,10,1,1,10,10,10,10,10,1,1,1,1,10,1,10,10,10,10,10,10,1,1,10,10,1,1,1,10,10,1,1,1,10,1,1,1,10,4,4,4,7,20,5,8,14,17,12,12,12,13,14,10,18,17,8,11,20,0
"227",1,1,1,1,10,1,10,10,1,1,1,1,10,1,10,10,1,1,1,10,10,10,1,10,10,1,1,10,1,1,1,1,10,10,10,1,10,1,10,1,1,1,10,10,1,1,10,10,10,10,13,4,14,15,4,7,2,5,5,8,4,14,11,7,13,10,7,4,5,15,1
"228",1,1,1,10,1,1,10,1,1,1,10,1,1,1,1,1,1,10,1,1,1,1,1,10,10,10,10,10,10,10,10,1,10,1,1,10,1,10,1,10,10,10,10,10,10,10,1,10,10,10,4,8,8,11,10,9,9,2,14,16,5,4,10,4,4,16,19,5,5,19,0
"229",10,10,1,1,10,1,1,10,1,1,1,1,1,1,10,1,10,1,10,10,10,10,1,1,10,10,10,1,10,10,1,10,1,1,10,10,1,10,10,10,1,1,1,10,10,1,10,1,10,10,6,4,10,12,14,6,12,7,5,4,16,5,15,4,5,16,13,9,6,16,1
"230",1,1,10,10,10,1,10,10,1,1,10,10,1,10,10,1,1,1,1,10,1,1,1,10,1,1,1,10,1,1,1,10,10,1,10,1,10,10,1,1,10,10,1,1,1,10,1,1,1,1,4,4,10,21,12,14,15,5,7,5,16,12,8,11,5,8,13,2,10,21,0
"231",10,10,1,1,10,10,1,10,1,10,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,1,1,10,10,10,1,10,1,1,1,10,1,1,10,6,4,17,8,9,19,5,14,20,4,8,4,12,9,21,20,10,2,11,21,0
"232",10,10,1,10,10,10,10,1,10,10,1,1,1,1,1,1,1,1,10,1,1,10,1,10,10,10,1,1,10,10,1,1,1,10,1,10,10,1,10,10,10,10,10,1,1,10,1,10,10,10,6,10,12,4,7,10,2,12,4,7,12,13,13,13,7,4,9,12,5,13,1
"233",10,1,10,10,1,1,10,10,10,10,1,1,1,1,10,1,10,10,1,1,10,10,1,1,10,1,10,10,1,1,1,10,1,1,10,10,10,1,1,1,1,10,1,10,10,1,1,10,1,1,6,8,4,13,6,2,8,11,18,4,13,15,15,7,21,7,10,14,13,21,0
"234",10,10,1,1,10,10,10,10,1,10,1,1,1,1,10,10,10,10,1,10,1,1,10,1,10,1,10,10,1,10,10,1,10,1,10,1,1,1,10,10,10,10,1,10,1,1,10,1,10,10,4,8,4,10,6,23,11,5,16,4,8,4,6,13,18,13,16,5,2,23,0
"235",10,10,1,1,10,1,1,1,1,10,1,10,10,10,10,1,10,10,1,1,1,10,1,1,10,1,10,10,1,10,1,1,10,10,10,1,1,10,1,10,10,10,10,1,1,1,1,1,1,10,21,18,4,22,7,9,15,12,4,4,17,17,19,18,5,7,13,2,5,22,0
"236",10,1,1,1,1,10,1,10,1,1,10,10,1,10,10,10,1,1,1,10,10,10,1,1,1,10,10,10,1,1,1,1,1,10,10,1,10,1,10,10,10,10,1,1,10,10,1,10,1,10,18,8,6,4,5,2,7,5,4,4,9,7,12,10,11,15,14,16,13,18,0
"237",1,10,1,1,1,1,1,1,10,10,1,10,1,10,10,10,10,10,1,10,1,10,10,1,1,1,1,1,1,1,1,10,10,10,10,1,1,1,1,1,10,10,10,1,10,1,10,1,10,10,12,15,15,7,5,7,4,4,8,11,14,15,6,17,14,10,5,5,2,17,1
"238",10,1,10,10,1,10,10,10,1,1,1,10,1,1,1,10,10,10,1,1,1,1,1,10,10,10,1,10,1,10,10,10,1,1,10,1,1,1,10,10,1,1,1,10,10,10,10,10,1,1,4,8,7,4,6,17,16,18,18,8,4,8,11,15,17,5,2,7,4,18,0
"239",10,1,10,1,1,10,10,10,1,1,10,10,10,1,1,1,10,10,10,1,1,1,10,10,1,10,1,10,10,10,10,10,10,10,10,10,1,10,10,10,1,10,1,10,1,10,1,10,1,1,8,12,4,8,5,6,2,5,8,8,8,6,11,10,18,13,14,11,14,18,0
"240",1,1,10,10,1,1,1,1,10,10,1,10,10,10,10,10,1,10,1,10,10,1,10,10,10,10,1,10,1,10,10,1,1,1,10,1,1,10,10,1,10,10,10,1,1,10,1,1,1,10,10,7,5,5,12,4,5,7,9,10,13,11,10,13,7,4,11,2,12,13,1
"241",10,10,10,1,1,10,10,10,1,1,1,10,10,10,10,1,1,1,1,1,1,10,1,1,10,1,10,10,1,10,1,1,1,1,10,1,1,10,10,1,1,1,1,10,1,10,10,1,10,1,4,7,4,23,22,7,13,16,7,4,6,20,12,8,11,8,5,2,5,23,0
"242",1,10,1,1,10,10,10,10,1,10,10,1,10,1,10,10,1,10,1,1,1,1,10,10,10,10,1,1,10,10,10,10,10,1,10,10,10,10,10,1,1,10,10,10,10,1,10,1,10,10,6,8,11,4,8,17,14,17,5,5,4,10,17,7,11,5,5,5,2,17,1
"243",1,10,1,10,10,1,10,10,10,1,10,1,10,10,10,1,1,10,1,1,1,10,1,1,1,1,1,10,10,1,10,1,10,1,10,10,10,10,10,1,1,10,1,1,1,1,10,1,10,10,13,4,13,5,14,4,9,20,4,9,4,6,5,18,5,6,20,10,13,20,0
"244",10,1,1,10,1,1,10,10,10,10,10,10,10,10,10,10,10,1,10,1,1,1,1,1,10,10,10,10,1,10,10,1,1,1,10,10,1,10,10,1,10,10,10,1,10,1,1,10,10,1,4,5,11,9,2,4,14,14,13,4,7,11,12,7,10,5,5,9,15,15,1
"245",10,1,10,1,1,10,10,10,10,10,1,1,10,10,10,10,1,10,1,10,1,1,10,1,10,1,1,1,1,10,1,1,1,1,1,1,10,1,1,1,1,1,1,1,10,1,10,10,1,1,4,4,7,2,23,4,18,23,19,13,17,8,11,7,22,10,6,26,25,26,0
"246",10,1,1,10,1,10,10,10,1,1,10,1,1,1,1,10,1,10,1,1,1,1,1,1,1,1,1,1,10,1,1,10,10,10,10,10,10,1,1,10,1,1,10,10,10,10,10,10,1,10,8,4,11,10,9,8,2,11,8,4,4,6,4,10,8,5,14,13,5,14,1
"247",10,1,1,10,1,1,1,10,1,10,1,10,1,1,10,10,10,10,1,10,10,1,10,10,10,1,1,10,1,1,1,1,10,1,1,1,1,1,1,1,1,10,1,10,1,10,10,10,1,10,5,9,7,5,4,2,11,8,12,5,8,15,15,9,19,17,7,4,5,19,0
"248",10,1,10,1,10,1,1,1,10,10,10,1,1,10,10,10,10,10,1,10,1,10,1,1,1,10,10,10,10,1,1,10,1,10,10,1,1,1,1,10,1,10,10,1,1,10,10,10,1,1,10,6,8,5,4,2,12,13,15,4,14,14,4,6,9,7,10,15,16,16,1
"249",10,10,1,10,1,10,1,1,1,1,1,10,1,1,10,1,1,10,1,1,1,10,10,1,10,10,1,10,1,1,10,10,1,1,1,1,1,10,10,1,1,1,1,10,1,1,1,1,10,10,10,12,16,8,12,16,5,19,16,21,22,11,15,6,9,13,16,5,2,22,0
"250",10,1,10,10,10,1,10,10,10,1,1,1,1,1,1,1,1,10,1,10,1,10,10,10,10,1,1,10,10,1,10,1,1,1,10,1,1,10,10,10,1,10,1,10,1,1,1,1,1,10,4,4,21,22,8,4,8,5,4,8,4,8,11,16,21,4,14,2,11,22,0
"251",1,10,1,10,1,10,10,1,10,1,1,10,10,1,1,1,1,10,10,1,1,10,10,1,1,10,10,1,1,10,1,10,10,10,10,10,1,1,1,1,10,10,10,1,1,1,10,10,1,1,9,7,5,12,19,2,5,4,7,21,4,6,14,12,19,10,13,16,15,21,0
"252",10,1,1,1,10,1,10,1,1,1,10,10,1,10,1,10,1,10,1,10,10,10,1,1,1,1,1,10,1,10,1,1,1,10,10,1,1,10,1,1,1,1,10,1,10,1,10,10,1,10,7,5,4,15,2,7,5,4,11,19,19,18,16,6,9,16,19,12,13,19,0
"253",1,10,10,1,1,10,1,10,10,1,10,10,1,1,10,1,10,1,10,10,1,1,1,10,10,10,1,1,1,1,1,1,1,10,10,10,1,10,1,1,1,1,10,10,1,1,10,1,1,1,5,6,4,13,4,8,10,13,7,9,16,16,7,4,17,14,5,8,12,17,1
"254",10,10,10,1,10,1,1,1,1,10,1,10,1,1,1,1,1,10,1,10,10,10,1,1,1,1,1,1,10,1,10,10,1,10,10,10,1,10,1,1,1,10,10,10,1,1,1,1,1,1,12,15,15,10,17,8,6,5,16,4,9,5,18,5,16,14,11,6,9,18,0
"255",1,10,10,1,1,10,1,10,1,1,1,1,1,10,1,10,10,10,10,10,10,10,10,10,10,1,10,1,1,1,10,10,10,1,1,1,10,1,10,10,1,1,10,10,1,1,10,10,10,1,5,6,4,4,9,5,14,6,12,12,14,8,11,15,16,17,2,8,16,17,1
"256",10,1,10,1,1,10,1,1,1,10,10,10,10,1,1,1,10,1,10,1,10,1,10,10,10,1,10,1,10,1,1,10,1,1,10,1,10,10,1,1,10,1,10,10,10,10,1,10,1,1,4,12,13,13,10,5,2,12,13,5,4,17,13,15,16,5,8,13,4,17,1
"257",10,1,10,1,10,1,10,1,10,1,10,1,1,10,1,10,1,1,10,10,10,10,10,1,1,10,1,10,1,1,10,10,1,10,10,10,1,1,10,1,10,1,1,10,1,10,10,10,1,1,6,4,5,6,2,4,5,8,7,5,10,10,11,10,22,10,15,13,16,22,0
"258",10,1,10,1,1,1,10,10,10,1,1,1,10,10,10,1,10,1,10,10,10,1,1,10,10,10,10,10,10,1,1,1,1,1,10,10,1,1,1,10,1,10,1,1,10,10,1,1,1,10,4,13,4,16,6,4,5,4,10,4,4,8,5,11,15,21,23,6,16,23,0
"259",1,10,1,10,10,10,10,1,10,1,1,1,1,10,10,10,10,10,1,1,10,10,1,1,1,10,1,1,1,10,1,10,1,10,10,10,1,10,1,1,1,10,1,1,1,1,1,10,10,1,7,11,4,14,17,2,7,4,19,23,21,9,5,20,19,14,15,18,17,23,0
"260",1,10,1,1,1,10,1,1,10,10,10,10,10,1,1,10,10,10,10,10,10,10,1,1,1,10,10,1,1,10,1,10,10,1,10,10,10,1,1,1,10,1,1,10,10,1,10,1,1,10,6,8,13,7,11,7,5,4,10,10,21,17,16,17,12,9,5,2,8,21,0
"261",1,10,1,1,10,1,10,10,10,1,10,1,10,1,10,10,1,10,1,10,10,10,10,10,1,10,1,1,10,10,10,10,10,1,1,1,1,10,1,1,1,1,10,10,10,1,1,10,10,1,23,4,22,4,5,5,4,16,14,16,6,5,12,7,10,23,20,2,4,23,0
"262",10,10,10,10,10,10,1,1,1,1,10,10,10,1,10,1,10,10,10,10,1,1,1,10,10,10,10,10,1,10,10,10,1,10,1,1,10,1,10,10,1,10,10,10,1,10,1,10,10,10,4,6,11,21,9,9,2,8,5,17,15,11,13,13,6,9,16,17,5,21,0
"263",10,10,1,10,10,10,1,1,10,1,10,10,1,1,1,10,1,1,1,1,10,1,1,1,10,1,1,10,1,1,10,1,10,1,10,1,1,1,1,10,10,10,10,10,1,1,1,10,10,10,9,4,6,14,5,12,14,7,14,7,9,16,16,9,12,5,13,14,2,16,1
"264",1,1,10,1,1,1,10,10,10,10,10,10,1,10,10,1,10,10,10,10,1,10,10,1,1,10,10,1,1,10,1,10,10,1,10,10,1,10,10,10,1,1,1,1,1,10,10,10,10,1,10,18,5,16,16,2,4,8,7,18,5,13,11,15,13,5,10,7,5,18,0
"265",10,1,1,1,10,1,10,1,1,10,1,10,1,1,1,10,1,1,1,1,10,1,10,1,1,1,10,1,1,10,10,10,1,1,1,10,10,1,1,1,10,10,10,1,10,10,1,1,1,1,7,11,10,12,14,5,17,16,15,18,12,16,13,14,5,9,2,5,15,18,0
"266",1,10,10,1,10,10,10,10,1,1,1,1,1,1,1,10,1,10,1,10,10,10,10,10,10,10,10,1,10,1,1,1,1,1,10,1,10,10,1,10,1,10,1,1,1,10,10,1,1,10,24,4,4,7,4,12,5,4,22,16,4,22,23,23,10,10,4,2,5,24,0
"267",1,1,1,1,10,10,10,1,10,10,10,1,10,10,10,1,1,10,10,1,10,10,10,10,10,10,1,10,1,10,1,1,10,10,1,1,10,10,10,1,10,1,10,1,1,1,10,10,1,10,4,11,4,12,7,2,15,5,7,5,10,10,7,4,14,13,4,11,12,15,1
"268",1,10,10,10,10,10,10,10,1,10,1,10,10,1,1,1,1,1,10,1,10,1,1,1,1,10,10,10,1,1,1,10,10,1,1,10,10,10,1,10,1,10,1,1,1,1,1,1,10,10,4,11,8,6,9,13,19,16,4,8,12,10,5,5,16,16,9,12,6,19,0
"269",1,1,10,1,10,1,1,1,10,10,1,10,1,1,1,10,1,10,10,10,1,10,10,10,10,10,10,10,10,1,10,10,10,10,10,1,1,1,1,1,10,1,10,1,1,10,1,1,1,1,11,10,7,9,5,10,4,5,4,6,15,18,8,4,13,10,2,5,8,18,0
"270",10,1,10,10,10,1,1,10,10,1,10,10,1,10,10,1,10,10,1,10,10,1,1,1,10,1,1,1,10,10,10,10,10,10,1,1,1,10,1,1,10,10,1,1,10,10,1,1,1,10,6,4,16,14,4,8,11,11,13,8,6,6,11,5,13,5,8,2,5,16,1
"271",1,10,10,10,1,1,1,10,10,10,10,10,1,1,1,10,1,1,10,10,10,10,1,1,10,1,1,1,1,10,10,10,1,10,1,10,1,1,10,10,1,1,10,10,10,10,1,10,1,10,6,8,4,5,4,5,2,7,5,8,14,12,14,13,10,19,18,8,11,19,0
"272",10,1,1,10,10,1,10,10,10,10,10,10,1,1,1,1,10,10,10,10,1,1,1,10,10,10,1,10,10,10,1,1,1,10,1,1,1,1,10,10,10,10,10,10,10,10,1,1,10,1,4,5,4,7,4,11,8,5,12,4,19,17,19,11,14,5,13,2,14,19,0
"273",1,1,1,1,10,10,1,1,10,10,10,10,1,1,1,10,1,10,10,10,1,10,1,10,10,1,1,1,1,10,10,10,10,1,10,10,10,10,10,1,10,1,1,10,1,10,10,1,10,10,6,8,4,18,4,7,5,5,14,8,20,22,17,13,5,9,12,5,2,22,0
"274",1,10,10,10,10,1,1,10,10,10,1,10,10,10,10,10,10,1,10,10,1,10,1,10,10,10,10,1,10,1,1,10,1,1,1,10,10,1,1,1,10,10,1,1,10,10,1,10,10,1,6,9,7,5,2,4,5,19,18,11,7,18,13,8,4,5,8,20,19,20,0
"275",10,10,1,1,10,10,10,1,10,1,1,1,10,10,1,10,1,10,10,10,1,10,1,1,1,10,10,10,10,10,1,1,1,10,1,10,1,1,1,10,1,10,10,1,10,10,10,10,1,10,6,4,4,10,6,9,14,2,8,7,5,4,8,4,14,13,9,6,5,14,1
"276",1,1,1,1,1,10,1,1,1,10,1,1,10,1,1,10,1,10,1,1,1,1,10,1,1,10,1,1,10,1,10,1,1,10,1,10,10,10,1,1,1,1,10,10,10,1,1,10,1,10,23,23,21,18,9,17,2,7,4,21,13,17,15,20,19,12,9,15,16,23,0
"277",1,10,10,10,10,10,10,10,1,10,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,1,1,10,10,1,10,10,10,10,1,10,10,10,1,1,10,1,1,10,1,1,8,4,4,7,17,19,2,9,19,15,10,10,4,4,5,10,13,7,4,19,0
"278",1,1,1,1,1,10,10,10,10,10,1,10,10,10,10,1,10,1,1,10,1,10,1,1,10,10,10,1,1,10,10,1,10,10,10,1,10,1,1,10,1,10,10,1,1,10,1,1,1,1,7,5,4,5,4,17,18,4,8,4,11,12,14,7,8,14,2,7,10,18,0
"279",1,1,1,10,10,1,1,10,10,10,1,1,10,1,10,1,1,10,10,10,1,1,10,1,10,1,10,10,1,10,1,10,1,1,10,1,10,1,10,10,1,10,10,10,10,1,10,10,10,10,10,4,6,5,4,2,20,7,12,4,13,4,8,21,13,14,15,5,5,21,0
"280",1,1,1,10,1,1,10,10,10,10,1,1,10,1,10,10,1,10,1,10,10,10,10,1,1,1,10,1,1,1,10,10,1,10,1,1,10,10,1,10,1,10,10,10,10,10,1,1,1,1,10,4,7,4,11,14,4,6,16,10,16,18,12,13,5,8,2,19,14,19,0
"281",10,1,10,10,10,1,10,1,10,1,1,10,1,1,10,1,10,1,10,10,10,1,1,1,10,10,10,1,10,10,10,10,10,10,1,10,10,10,1,1,1,10,1,10,1,1,10,1,1,10,22,22,7,4,12,4,6,12,15,8,6,10,5,4,7,21,15,6,9,22,0
"282",10,10,1,10,1,1,10,1,1,10,1,10,1,10,1,10,1,10,10,1,1,1,1,1,10,10,10,10,10,10,10,10,1,1,10,10,10,10,10,1,10,10,1,1,10,10,10,1,10,1,6,7,11,10,5,17,5,12,16,16,13,13,7,4,5,10,13,2,5,17,1
"283",10,1,1,1,10,10,10,10,1,1,1,10,10,1,1,10,1,1,10,10,10,1,10,1,10,1,1,1,1,1,10,10,10,10,1,1,10,1,1,10,10,10,10,1,10,10,1,10,1,10,13,5,4,14,12,15,16,7,4,4,15,17,17,13,12,5,9,2,12,17,1
